placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
8,EUW1_6009302674,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_Recombobulator,TFT7_Augment_CannoneerRicochet,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,InfinityEdge,GuinsoosRageblade,Quicksilver,0.0,None,None,None,0.0,None,None,None,2.0,Redemption,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,GargoyleStoneplate,FrozenHeart,GuardianEmblemItem,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ShimmerscaleDravensAxe,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,BFSword,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009302674-Srnm3jhGKL7jznthafW-F99VBq5DgopzABFVeELxeGI7WdcaVLdUzENTbTfnKwQSfqjUHuXGRe-0PA
7,EUW1_6009302674,TFT6_Augment_PortableForge,TFT6_Augment_LudensEcho1,TFT6_Augment_JeweledLotus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,3.0,JadeEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,3.0,SpearOfShojin,NeedlesslyLargeRod,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,SpearOfShojin,MadredsBloodrazor,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,GargoyleStoneplate,Redemption,OrnnEternalWinter,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,TrainerSnax,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,EUW1_6009302674-AHlhZqp0_XAp2EtWvl7jOj3KWwm0FGL3mbqMQpIJfAm-TDTjsyvnFWn4digZS-QiL22iTfPPx8iWzA
1,EUW1_6009302674,TFT7_Augment_MikaelsGift,TFT7_Augment_BandOfThieves1,TFT6_Augment_Ascension,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ArchangelsStaff,JeweledGauntlet,StatikkShiv,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,LocketOfTheIronSolari,RedBuff,Redemption,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,ThiefsGloves,LocketOfTheIronSolari,GuinsoosRageblade,0.0,None,None,None,2.0,NegatronCloak,Zephyr,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ZekesHerald,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TitansResolve,SeraphsEmbrace,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009302674-38Ln9H3kO2PKXI7B6qRRovRZ0jLzbPMKWpXFY511P7szkXvVZkRsSsOZpq2RLdWo8_xtRpqx__P78Q
8,EUW1_6009472848,TFT7_Augment_AFK,TFT7_Augment_CannoneerTrait,TFT7_Augment_UrfsGrabBag1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,GargoyleStoneplate,GiantsBelt,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,ShimmerscaleEmblemItem,JadeEmblemItem,Chalice,0.0,None,None,None,2.0,ShimmerscaleDravensAxe,LastWhisper,ShimmerscaleGoldmancersStaff,0.0,None,None,None,0.0,None,None,None,2.0,ShimmerscaleHeartOfGold,RedBuff,ShimmerscaleMogulsMail,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,1.0,SeraphsEmbrace,FrozenHeart,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-W24YfOZtJIi65x6p2ZL-LcrBV7EWTQuMsaLkP_rOjC5lOelI9pjVAElblyNq-guDIphOHUFYLIQeBg
5,EUW1_6009472848,TFT7_Augment_JadeEmblem,TFT6_Augment_FirstAidKit,TFT6_Augment_SunfireBoard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,WarmogsArmor,RabadonsDeathcap,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,Quicksilver,DragonsClaw,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,JadeEmblemItem,ArchangelsStaff,Chalice,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RagewingEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,GuinsoosRageblade,MadredsBloodrazor,UnstableConcoction,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-JeAVqPvdMaIrjcC9-gGqaJ0MVOeQCGXGQmHTeBWjjkn98rT54kDPllLoQ8FZ3G7zN3qNA4XAuMIaOw
1,EUW1_6009472848,TFT7_Augment_CannoneerTrait,TFT6_Augment_Distancing,TFT6_Augment_JeweledLotus,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,2.0,MadredsBloodrazor,StatikkShiv,GuinsoosRageblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RedBuff,None,None,0.0,None,None,None,2.0,RedBuff,Redemption,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,IonicSpark,JeweledGauntlet,ArchangelsStaff,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,TrainerSnax,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,UnstableConcoction,InfinityEdge,MadredsBloodrazor,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-GRTLoKYb8F5buU5Tz7D-zMMsGM3do52q0oXbma_Zyo0d1UyrQmtGTBHDwpMvPBIQ7kz86zAfi7XuYg
6,EUW1_6009472848,TFT6_Augment_PandorasItems,TFT6_Augment_CelestialBlessing1,TFT6_Augment_PortableForge,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,MadredsBloodrazor,GuinsoosRageblade,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,GargoyleStoneplate,OrnnRocketPropelledFist,DragonsClaw,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,LocketOfTheIronSolari,ChainVest,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,StatikkShiv,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,InfinityEdge,CavalierEmblemItem,Bloodthirster,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-go0oZwH7CkX3ViKvgERYi91r_FOix_Jfv_TfXQ9ARebqj9oJ9p41P7L5UjBBcyrzKbAIWZW2JYzwSg
2,EUW1_6009472848,TFT6_Augment_CelestialBlessing1,TFT7_Augment_ScalescornTrait,TFT7_Augment_BruiserTitanicStrength,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,RedBuff,FrozenHeart,IonicSpark,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,DragonsClaw,UnstableConcoction,RabadonsDeathcap,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,3.0,RunaansHurricane,InfinityEdge,MadredsBloodrazor,1.0,ZekesHerald,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,1.0,None,None,None,0.0,None,None,None,EUW1_6009472848-xkKKxvweeOsB3Hxk6jXlW7rtbKcrxP1L1bCixo0v9HI4c4gE6GxwfPQFGb0BBBxIKxCpg32grqNXjA
7,EUW1_6009472848,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TinyTitans,TFT6_Augment_Ascension,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,3.0,RedBuff,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,3.0,ArchangelsStaff,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TitanicHydra,TitanicHydra,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,TrainerSnax,None,None,0.0,None,None,None,2.0,RunaansHurricane,None,None,3.0,RunaansHurricane,GuinsoosRageblade,Deathblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-BaIFwV_oaBJyQPofOOQfXj9kB3YO9sJC1Md8W5cwFHugp0S39ys1iUtrkCxpeimlXcJAidwHjkF98g
3,EUW1_6009472848,TFT6_Augment_TinyTitans,TFT7_Augment_BandOfThieves1,TFT7_Augment_BestFriends2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,ArchangelsStaff,HextechGunblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Chalice,ZekesHerald,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,ThiefsGloves,Bloodthirster,DragonsClaw,2.0,HextechGunblade,InfinityEdge,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,2.0,RapidFireCannon,RabadonsDeathcap,None,1.0,None,None,None,1.0,GargoyleStoneplate,RedBuff,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,TitansResolve,Quicksilver,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009472848-n2xURr8ra25PNvNcMsVVu3mcImRtM6cKSTzo-Yq772E05HUQCKtSKc7umdbevDAQLvUP7yn2RMIdoA
4,EUW1_6009472848,TFT7_Augment_CannoneerTrait,TFT6_Augment_ItemGrabBag1,TFT6_Augment_CyberneticShell2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,2.0,JeweledGauntlet,GuinsoosRageblade,RunaansHurricane,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,FrozenHeart,RunaansHurricane,Deathblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ThiefsGloves,TitansResolve,ArchangelsStaff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,PowerGauntlet,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RedBuff,TitanicHydra,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,4.0,TrainerSnax,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,ArchangelsStaff,None,None,EUW1_6009472848-9Hw8j4GrC5WRrpLBiYT8hAlTW99EFnMaeBW2pYNK8RKGge5V_VTZBX9XcXYOtM4zrfx1Kaima6bFeQ
